wb-id,user-id,user-name,user-rank,clean_content,full_content,forward,comment,like,created at,relative time
4473287092632558,6637704216,苟活就是胜利,9,窥一管而知全豹斑，看看这个老爹爹就知道武汉人现在的处境。  ,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23&extparam=%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23"" data-hide=""""><span class=""surl-text"">#武汉市民现在如何购物#</span></a>窥一管而知全豹斑，看看这个老爹爹就知道武汉人现在的处境。 <a data-url=""http://t.cn/A6ho3Nq7"" href=""https://video.weibo.com/show?fid=1034:4473286986235927"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">苟活就是胜利的微博视频</span></a> ",7382,674,11639,1582111711.724998,昨天 11:56
4473759358704801,5833919717,悟空夫人-,9,/**/我生活在东北， 我们城市确诊了4例患者，我们的公共交通汽车已经停了好久了。家里附近的大型农贸市场，每天上午营业3个小时。一般一星期会去一次，每次去觉得人也不是很多，每人都自觉的带上口罩，大家也都是匆匆买完，赶紧回家，我们一般都是买肉或者海鲜才去大型的农贸市场。 一般青菜和水果都会去 小的水果蔬菜超市。 这样的地方全天营业，人也比较多，买菜的大部分还是中老年人居多。 超市基本上就没什么人， 我们小区现在只开放一个门，也是正门，每户都配有通行证，每两天可出去一人，进出都要测体温。 其实生活还可以，至少买东西还是方便的。,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A6%E6%B1%89%E6%97%A5%E8%AE%B0%23&isnewpage=1"" data-hide=""""><span class=""surl-text"">#武汉日记#</span></a><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23&extparam=%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23"" data-hide=""""><span class=""surl-text"">#武汉市民现在如何购物#</span></a><br />我生活在东北， 我们城市确诊了4例患者，我们的公共交通汽车已经停了好久了。家里附近的大型农贸市场，每天上午营业3个小时。一般一星期会去一次，每次去觉得人也不是很多，每人都自觉的带上口罩，大家也都是匆匆买完，赶紧回家，我们一般都是买肉或者海鲜才去大型的农贸市场。 一般青菜和水果都会去 小的水果蔬菜超市。 这样的地方全天营业，人也比较多，买菜的大部分还是中老年人居多。 超市基本上就没什么人， 我们小区现在只开放一个门，也是正门，每户都配有通行证，每两天可出去一人，进出都要测体温。 其实生活还可以，至少买东西还是方便的。<a data-url=""http://t.cn/A6ho4d67"" href=""https://weibo.com/p/2313474473242382369049?"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2016/11/23/433/wenda_icon_default.png'></span><span class=""surl-text"">你们那的购物还方便吗?几天可以出一次门？</span></a>",0,0,0,1582111713.021624,14分钟前
4473757747414438,6528917283,猫小酌要招财进宝,9,真的好难，物价高到离谱，一根黄瓜十块钱。每天都在各种群里找资源。别说企业撑不下去，普通人都难活下去了。/**//**/看到什么新上任的官员视察菜篮子不解决问题的视察有什么意义。/**//**/全国都在给武汉捐赠蔬菜，为什么物价还翻了这么多倍呢/**/ ,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23&extparam=%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23"" data-hide=""""><span class=""surl-text"">#武汉市民现在如何购物#</span></a>真的好难，物价高到离谱，一根黄瓜十块钱。每天都在各种群里找资源。别说企业撑不下去，普通人都难活下去了。<br /><br />看到什么新上任的官员视察菜篮子<span class=""url-icon""><img alt=[吐] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tu-b5c18d9140.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[吐] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tu-b5c18d9140.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[吐] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tu-b5c18d9140.png"" style=""width:1em; height:1em;"" /></span>不解决问题的视察有什么意义。<br /><br />全国都在给武汉捐赠蔬菜，为什么物价还翻了这么多倍呢<br /><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A6%E6%B1%89%E7%89%A9%E4%BB%B7%23&extparam=%23%E6%AD%A6%E6%B1%89%E7%89%A9%E4%BB%B7%23"" data-hide=""""><span class=""surl-text"">#武汉物价#</span></a> ",1,0,0,1582111717.627459,21分钟前
4473757738998239,2049899712,懒格格,23,不方便，社区推上面，怕担责任我们自己组织又出不去进不来  ,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A6%E6%B1%89%E6%97%A5%E8%AE%B0%23&isnewpage=1"" data-hide=""""><span class=""surl-text"">#武汉日记#</span></a><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23&extparam=%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23"" data-hide=""""><span class=""surl-text"">#武汉市民现在如何购物#</span></a>不方便，社区推上面，怕担责任我们自己组织又出不去进不来 <a data-url=""http://t.cn/A6ho4d67"" href=""https://weibo.com/p/2313474473242382369049?"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2016/11/23/433/wenda_icon_default.png'></span><span class=""surl-text"">你们那的购物还方便吗?几天可以出一次门？</span></a> ",0,0,1,1582111722.990741,21分钟前
4473757408333064,5646662278,LIU_哞哞,14,知道被小区物业 小区书记赶回来是什么感觉吗？我办了通行证现在无限。我出去买菜，怼我商超不对个人。我说我去水果店买水果，怼我你不是买菜吗？真特码我冒着风险出去买菜我就买一根白菜，是我特妈的有毛病吧！嗯 一定是我有毛病 ,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23&extparam=%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23"" data-hide=""""><span class=""surl-text"">#武汉市民现在如何购物#</span></a>知道被小区物业 小区书记赶回来是什么感觉吗？我办了通行证现在无限。我出去买菜，怼我商超不对个人。我说我去水果店买水果，怼我你不是买菜吗？真特码我冒着风险出去买菜我就买一根白菜，是我特妈的有毛病吧！嗯 一定是我有毛病<span class=""url-icon""><img alt=[微笑] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-039d0a6a8a.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[doge] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;"" /></span> ",0,0,0,1582111727.26152,22分钟前
4473696142465615,2727849821,被动语态,29,不会网购的独居老人怎么办?不要拿明星社区的配套服务以偏概全发通稿，那些老社区的老人吃药吃饭问题怎么解决?  ,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23&extparam=%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23"" data-hide=""""><span class=""surl-text"">#武汉市民现在如何购物#</span></a>不会网购的独居老人怎么办?不要拿明星社区的配套服务以偏概全发通稿，那些老社区的老人吃药吃饭问题怎么解决? <a data-url=""http://t.cn/R2WxQOQ"" href=""http://weibo.com/p/1001018008642010000000000"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_location_default.png'></span><span class=""surl-text"">武汉</span></a> ",1,1,24,1582111729.570296,4小时前
4473745030502960,1202150843,奇葩图鉴,43,大家看看现在微博话题 求助的人很多很多 ,"大家看看现在微博话题<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23&extparam=%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23"" data-hide=""""><span class=""surl-text"">#武汉市民现在如何购物#</span></a> 求助的人很多很多 ",8,15,28,1582111731.845602,1小时前
4473755508467049,5639075671,pangdai9ou,14,/**/社区封了 大型商超不对个人开放/**/说是生活物资社区统一配送 问社区那边 让自己在社区内买 /**/只有素菜可以买 根本买不到荤菜 家里十多天前囤的菜要吃光了/**/楼底下卖菜的 买菜的 聊天的 要么不戴口罩 要么口罩不符合规范 如此危险的人员流动 /**/市长热线反映了 不知道有没有结果,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23&extparam=%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23"" data-hide=""""><span class=""surl-text"">#武汉市民现在如何购物#</span></a><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%B0%81%E5%9F%8E%E6%97%A5%E8%AE%B0%23&extparam=%23%E5%B0%81%E5%9F%8E%E6%97%A5%E8%AE%B0%23"" data-hide=""""><span class=""surl-text"">#封城日记#</span></a><br />社区封了 大型商超不对个人开放<br />说是生活物资社区统一配送 问社区那边 让自己在社区内买 <br />只有素菜可以买 根本买不到荤菜 家里十多天前囤的菜要吃光了<br />楼底下卖菜的 买菜的 聊天的 要么不戴口罩 要么口罩不符合规范 如此危险的人员流动 <br />市长热线反映了 不知道有没有结果",0,3,1,1582111735.596355,30分钟前
4473657823131345,7390567278,大鹰DN,0,一线的医生的话/**/浓缩版本/**/1、病人去世前的感受：/**/一直呼吸困难，直到最后几分钟，病人全程清醒。/**/病人会呼救，会哭着喊着说医生你救救我……伴随着剧烈地挣扎，直到呼出最后一口气。/**/死因，本质上和淹死一个道理。/**/大量的水，进到了肺里面之后，氧进不去。/**/肺，被病毒导致的果冻状的分泌物给占满了，/**/换气功能完全丧失，再浓的氧也进不去血里面。/**/而吸痰，靠气管镜到达不了那个终末端的地方。/**/没有特效药。/**/2、开始，把纯氧输送给病人，不经口插管。/**/维持大概三五天之后，/**/如果他的血氧饱和度能上升到正常范围，/**/他也就挺过了呼吸衰竭这一关。/**/3、挺不过，就要上无创呼吸机，或者切开气管，插管接有创呼吸机。/**/无创呼吸机，最后病人易产生呼吸肌疲劳。/**/4、治疗分为四个步骤：/**/1）高流氧治疗，/**/2）不行的话就上无创呼吸机，/**/3）如果上无创呼吸机两个小时无效，就要气管插管。/**/4）到最后，如果有条件，就上ECMO（人工心肺机）。/**/5、为什么不给危重病人气管插管？/**/每一步都是有前置条件和相应标准的。/**/从硬件配套看，进行气管插管的前提条件是要有层流病房，插管之后医护比要达到1:2—3。/**/我们的现状是，没有层流病房，也不可能按规范配置人力。/**/我们1000多张病床的三甲医院，也就只有一张床能够满足新冠病人气管插管的治疗。/**/6、如果没有这些装置硬上呢？/**/我们所有的医生、护士都会中枪。/**/吸痰过程中病人受到刺激，/**/一咳嗽气溶胶就直接喷出来了。/**/插管之后，就是24小时不间断地喷新冠病毒气溶胶，/**/整个房间的空气会被污染。/**/所以，这种高风险、高暴露操作，在一般的病房是绝不允许的，这也是之前的非典留给我们血的教训。/**/7、效果/**/重症之后再住院抢救，医院的治疗呼吸机已经没有大的帮助。/**/无论是上无创和上有创呼吸机（插管），/**/对这种病最后的逆转都没有太大的帮助。/**/能救活的，只有10%。/**/只要上了气管插管（有创呼吸机）就不乐观了。/**/因为气管插管一方面会增加病人的痛苦，/**/增加机体的刺激，还导致合并呼吸细菌感染。/**/几家专门收重症的定点医院，抢救成功率很低。/**/目前，能高流氧就高流氧，/**/能不插管就不插管。/**/8、ECMO是人工心肺机/**/就是病人的肺坏了，我就搞一个人工肺来代替。/**/肺已经完蛋了，/**/通过ECMO，只是一天一天的撑下去。/**/9、肺白了/**/肺白了，之后就容易纤维化。/**/纤维化不能逆转，除非肺移植。/**/10、新冠肺炎的厉害/**/一是高传染性，/**/二是容易成为重症。/**/11、预防事项/**/1）不要去超市挤长队，不要去楼下抢白菜。/**/2）能吃多吃，营养支持很重要，提升免疫力。/**/3）大量饮水，补充电解质，喝汤。/**/4）注意：维生素C和维生素E的治疗剂量和保健剂量不同。/**/治疗剂量：维生素C 最多用到3000毫克每日，维生素E 最多用到1000国际单位。/**/12、早期治疗/**/1）早诊早治，不要把轻症拖成重症。/**/2）保持积极乐观的心态，过度焦虑会影响疗效。/**/3）轻症需要定期复查，排除残留纤维化，避免不可逆。/**/4）早期使用甘草酸二铵抗炎，/**/辅酶Q10营养心肌，/**/维生素C及乙酰半胱氨酸抗氧化修复，/**/丙球支持治疗，/**/这些对轻症治疗是可以考虑采用的方案。/**/除丙球其它价格也不高，可靠性还需要临床研究来确认。,一线的医生的话<br />浓缩版本<br />1、病人去世前的感受：<br />一直呼吸困难，直到最后几分钟，病人全程清醒。<br />病人会呼救，会哭着喊着说医生你救救我……伴随着剧烈地挣扎，直到呼出最后一口气。<br />死因，本质上和淹死一个道理。<br />大量的水，进到了肺里面之后，氧进不去。<br />肺，被病毒导致的果冻状的分泌物给占满了，<br />换气功能完全丧失，再浓的氧也进不去血里面。<br />而吸痰，靠气管镜到达不了那个终末端的地方。<br />没有特效药。<br />2、开始，把纯氧输送给病人，不经口插管。<br />维持大概三五天之后，<br />如果他的血氧饱和度能上升到正常范围，<br />他也就挺过了呼吸衰竭这一关。<br />3、挺不过，就要上无创呼吸机，或者切开气管，插管接有创呼吸机。<br />无创呼吸机，最后病人易产生呼吸肌疲劳。<br />4、治疗分为四个步骤：<br />1）高流氧治疗，<br />2）不行的话就上无创呼吸机，<br />3）如果上无创呼吸机两个小时无效，就要气管插管。<br />4）到最后，如果有条件，就上ECMO（人工心肺机）。<br />5、为什么不给危重病人气管插管？<br />每一步都是有前置条件和相应标准的。<br />从硬件配套看，进行气管插管的前提条件是要有层流病房，插管之后医护比要达到1:2—3。<br />我们的现状是，没有层流病房，也不可能按规范配置人力。<br />我们1000多张病床的三甲医院，也就只有一张床能够满足新冠病人气管插管的治疗。<br />6、如果没有这些装置硬上呢？<br />我们所有的医生、护士都会中枪。<br />吸痰过程中病人受到刺激，<br />一咳嗽气溶胶就直接喷出来了。<br />插管之后，就是24小时不间断地喷新冠病毒气溶胶，<br />整个房间的空气会被污染。<br />所以，这种高风险、高暴露操作，在一般的病房是绝不允许的，这也是之前的非典留给我们血的教训。<br />7、效果<br />重症之后再住院抢救，医院的治疗呼吸机已经没有大的帮助。<br />无论是上无创和上有创呼吸机（插管），<br />对这种病最后的逆转都没有太大的帮助。<br />能救活的，只有10%。<br />只要上了气管插管（有创呼吸机）就不乐观了。<br />因为气管插管一方面会增加病人的痛苦，<br />增加机体的刺激，还导致合并呼吸细菌感染。<br />几家专门收重症的定点医院，抢救成功率很低。<br />目前，能高流氧就高流氧，<br />能不插管就不插管。<br />8、ECMO是人工心肺机<br />就是病人的肺坏了，我就搞一个人工肺来代替。<br />肺已经完蛋了，<br />通过ECMO，只是一天一天的撑下去。<br />9、肺白了<br />肺白了，之后就容易纤维化。<br />纤维化不能逆转，除非肺移植。<br />10、新冠肺炎的厉害<br />一是高传染性，<br />二是容易成为重症。<br />11、预防事项<br />1）不要去超市挤长队，不要去楼下抢白菜。<br />2）能吃多吃，营养支持很重要，提升免疫力。<br />3）大量饮水，补充电解质，喝汤。<br />4）注意：维生素C和维生素E的治疗剂量和保健剂量不同。<br />治疗剂量：维生素C 最多用到3000毫克每日，维生素E 最多用到1000国际单位。<br />12、早期治疗<br />1）早诊早治，不要把轻症拖成重症。<br />2）保持积极乐观的心态，过度焦虑会影响疗效。<br />3）轻症需要定期复查，排除残留纤维化，避免不可逆。<br />4）早期使用甘草酸二铵抗炎，<br />辅酶Q10营养心肌，<br />维生素C及乙酰半胱氨酸抗氧化修复，<br />丙球支持治疗，<br />这些对轻症治疗是可以考虑采用的方案。<br />除丙球其它价格也不高，可靠性还需要临床研究来确认。,1,0,0,1582111740.513747,30分钟前
4473755336355390,2754170591,菠萝君说梦话,26, 这个话题点进去也太艹了 ,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23&extparam=%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23"" data-hide=""""><span class=""surl-text"">#武汉市民现在如何购物#</span></a> 这个话题点进去也太艹了 ",0,0,0,1582111742.858934,31分钟前
4473754249337689,1267978765,谨言慎行这个鼠年,47,发国难财的真的祝你们早Si！ ,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23&extparam=%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23"" data-hide=""""><span class=""surl-text"">#武汉市民现在如何购物#</span></a>发国难财的真的祝你们早Si！ ",0,0,0,1582111746.198296,35分钟前
4473729465337551,5233011227,迦南应如是,28,  为啥热度一直在降啊，物价太恐怖了吧，那些不会网购又没钱的咋整啊，这物价普通市民也觉得负担很大吧，那些比如一个月两千工资的清洁工，孤寡老人，摆地摊的，推小车车卖小吃的，捡废品的，难不成zf真以为2020人均小康了？？？饿死一批是一批吗？？？？,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A6%E6%B1%89%E5%B1%85%E6%B0%91%E7%94%9F%E6%B4%BB%E7%89%A9%E8%B5%84%E7%94%B1%E7%A4%BE%E5%8C%BA%E7%BB%9F%E4%B8%80%E9%87%87%E8%B4%AD%E5%88%86%E5%8F%91%23&extparam=%23%E6%AD%A6%E6%B1%89%E5%B1%85%E6%B0%91%E7%94%9F%E6%B4%BB%E7%89%A9%E8%B5%84%E7%94%B1%E7%A4%BE%E5%8C%BA%E7%BB%9F%E4%B8%80%E9%87%87%E8%B4%AD%E5%88%86%E5%8F%91%23"" data-hide=""""><span class=""surl-text"">#武汉居民生活物资由社区统一采购分发#</span></a><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23&extparam=%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23"" data-hide=""""><span class=""surl-text"">#武汉市民现在如何购物#</span></a>  为啥热度一直在降啊，物价太恐怖了吧，那些不会网购又没钱的咋整啊，这物价普通市民也觉得负担很大吧，那些比如一个月两千工资的清洁工，孤寡老人，摆地摊的，推小车车卖小吃的，捡废品的，难不成zf真以为2020人均小康了？？？饿死一批是一批吗？？？？",3,6,62,1582111747.548403,2小时前
4473429023126415,2137660971,青游记,48,@zz晴小晴 ：被气死 买个菜容易么 贵就不说了 还特么东西给的都不对 少的少 错的错  /**/ /**/你觉得贵了还是便宜了？ ,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23&extparam=%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23"" data-hide=""""><span class=""surl-text"">#武汉市民现在如何购物#</span></a><a href='/n/zz晴小晴'>@zz晴小晴</a> ：被气死 买个菜容易么 贵就不说了 还特么东西给的都不对 少的少 错的错  <br /><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A6%E6%B1%89%E5%B0%81%E5%9F%8E%E5%90%8E%E7%9A%84%E5%B8%82%E6%B0%91%E7%94%9F%E6%B4%BB%23&extparam=%23%E6%AD%A6%E6%B1%89%E5%B0%81%E5%9F%8E%E5%90%8E%E7%9A%84%E5%B8%82%E6%B0%91%E7%94%9F%E6%B4%BB%23"" data-hide=""""><span class=""surl-text"">#武汉封城后的市民生活#</span></a> <br />你觉得贵了还是便宜了？ ",42,14,64,1582111754.02685,58分钟前
4473693679975707,6896724799,独留越青冢涵,19,领导，在武汉不是每个人都能买到菜，不是每个人现在都有钱。最后，领导，人不吃饭是会死人的。 ,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23&extparam=%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23"" data-hide=""""><span class=""surl-text"">#武汉市民现在如何购物#</span></a>领导，在武汉不是每个人都能买到菜，不是每个人现在都有钱。最后，领导，人不吃饭是会死人的。 ",0,0,43,1582111756.480382,4小时前
4473750798224245,6528917283,猫小酌要招财进宝,9, 新闻上青椒居然一块钱一斤？算了算了，不跟官媒计较了。来看看武汉今天的物价。1kg五花肉+1kg鸡翅+1kg翅尖=170元，必须200份起送 。/**/ /**/这还是小区业主们自发联系超市的，需要大家自己统计，收款，分配。希望和力量都在民间，求官方不要再给我们添乱了。志愿者们必须出到小区门口才能收货，千万别把他们也抓了。,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23&extparam=%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23"" data-hide=""""><span class=""surl-text"">#武汉市民现在如何购物#</span></a> 新闻上青椒居然一块钱一斤？算了算了，不跟官媒计较了。来看看武汉今天的物价。1kg五花肉+1kg鸡翅+1kg翅尖=170元，必须200份起送 。<br /> <br />这还是小区业主们自发联系超市的，需要大家自己统计，收款，分配。希望和力量都在民间，求官方不要再给我们添乱了<span class=""url-icon""><img alt=[顶] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_ding-e7a0057a7d.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[顶] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_ding-e7a0057a7d.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[顶] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_ding-e7a0057a7d.png"" style=""width:1em; height:1em;"" /></span>。志愿者们必须出到小区门口才能收货，千万别把他们也抓了。",3,0,5,1582111758.79027,49分钟前
4473749421954073,5089023116,蛋黄哈哈哈蛋黄派,35,/**/请问武汉微邻里找不到自己社区网格员的话，还有哪些途径可以联系到？ ,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23&extparam=%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23"" data-hide=""""><span class=""surl-text"">#武汉市民现在如何购物#</span></a><br />请问武汉微邻里找不到自己社区网格员的话，还有哪些途径可以联系到？<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A6%E6%B1%89%E7%A4%BE%E5%8C%BA%E7%BD%91%E6%A0%BC%E5%91%98%E9%80%81%E8%8F%9C%E4%B8%8A%E9%97%A8%23&extparam=%23%E6%AD%A6%E6%B1%89%E7%A4%BE%E5%8C%BA%E7%BD%91%E6%A0%BC%E5%91%98%E9%80%81%E8%8F%9C%E4%B8%8A%E9%97%A8%23"" data-hide=""""><span class=""surl-text"">#武汉社区网格员送菜上门#</span></a> ",0,2,0,1582111763.11018,54分钟前
4473748968941418,1646551570,x咲x,9,镇上也根本没人管好吗??虽然我家不愁吃的，一条街过去就是农田，但是有也没有路子的只能买些超贵又不好的菜好吗？??这时候发国难财的给我死 ,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23&extparam=%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23"" data-hide=""""><span class=""surl-text"">#武汉市民现在如何购物#</span></a>镇上也根本没人管好吗??虽然我家不愁吃的，一条街过去就是农田，但是有也没有路子的只能买些超贵又不好的菜好吗？??这时候发国难财的给我死 ",0,0,2,1582111768.368426,56分钟前
